epoch,global_step,layer,metric_type,value
1.0,115,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,effective,105.39840352906161
1.0,115,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,base,20.803518310365877
1.0,115,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,delta,1.0729605128339517
1.0,115,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,effective,20.91837121198954
1.0,115,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,base,20.02480060993551
1.0,115,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,delta,1.5850809590610153
1.0,115,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,effective,20.03635851589673
1.0,115,base_model.model.roberta.encoder.layer.4.output.dense.weight,base,29.728196317360545
1.0,115,base_model.model.roberta.encoder.layer.4.output.dense.weight,delta,1.2107579938634188
1.0,115,base_model.model.roberta.encoder.layer.4.output.dense.weight,effective,29.73630256360781
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,base,11.762495176171988
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,delta,1.5532932553773318
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,effective,11.756812674951775
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,base,61.699005373669515
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,delta,2.635842900975505
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,effective,61.774451026583726
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,base,99.56625816874656
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,delta,1.2111419951787665
1.0,115,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,effective,99.01549309236859
1.0,115,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,base,26.298959057905314
1.0,115,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,delta,1.3583656865925924
1.0,115,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,effective,26.36841142596803
1.0,115,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,base,20.785218764453894
1.0,115,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,delta,1.353288328245614
1.0,115,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,effective,20.835613643879746
1.0,115,base_model.model.roberta.encoder.layer.5.output.dense.weight,base,35.247083242875256
1.0,115,base_model.model.roberta.encoder.layer.5.output.dense.weight,delta,1.7359400089574593
1.0,115,base_model.model.roberta.encoder.layer.5.output.dense.weight,effective,35.25639600093122
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,base,14.075301678596741
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,delta,1.6441855813966957
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,effective,14.090568059010804
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,base,66.43951114473974
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,delta,2.9107397077874424
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,effective,66.4659808287236
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,base,90.24191649634543
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,delta,1.0952561830901215
1.0,115,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,effective,90.23151505608418
1.0,115,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,base,29.94873534068194
1.0,115,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,delta,2.3558915700047125
1.0,115,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,effective,30.00345764559202
1.0,115,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,base,22.03994696544542
1.0,115,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,delta,1.600350464889525
1.0,115,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,effective,22.06246921562715
1.0,115,base_model.model.roberta.encoder.layer.6.output.dense.weight,base,32.14799086383212
1.0,115,base_model.model.roberta.encoder.layer.6.output.dense.weight,delta,1.2041674494768844
1.0,115,base_model.model.roberta.encoder.layer.6.output.dense.weight,effective,32.168255097825856
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,base,14.658838567416794
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,delta,1.1156938878734362
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,effective,14.659495726398989
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,base,70.99344042385209
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,delta,2.843506205882558
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,effective,71.02142849288124
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,base,77.89752183447247
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,delta,1.2073014839856115
1.0,115,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,effective,77.83978930304804
1.0,115,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,base,26.25258171912584
1.0,115,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,delta,3.6054873869949176
1.0,115,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,effective,26.29613194072231
1.0,115,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,base,21.184176643360725
1.0,115,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,delta,1.8744735543419528
1.0,115,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,effective,21.096738318282142
1.0,115,base_model.model.roberta.encoder.layer.7.output.dense.weight,base,30.771296447145282
1.0,115,base_model.model.roberta.encoder.layer.7.output.dense.weight,delta,1.5349439059605319
1.0,115,base_model.model.roberta.encoder.layer.7.output.dense.weight,effective,30.773523139895268
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,base,19.554995123435056
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,delta,1.9762436172272269
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,effective,19.554852634643314
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,base,72.46252770643032
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,delta,3.312970851060366
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,effective,72.55556228072574
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,base,68.24090761427492
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,delta,1.6655247017406232
1.0,115,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,effective,68.34120984768099
1.0,115,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,base,25.215026114384766
1.0,115,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,delta,2.530317908079143
1.0,115,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,effective,25.257172524201437
1.0,115,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,base,22.94873607984339
1.0,115,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,delta,1.872401715340115
1.0,115,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,effective,22.996908735744913
1.0,115,base_model.model.roberta.encoder.layer.8.output.dense.weight,base,33.20090685709213
1.0,115,base_model.model.roberta.encoder.layer.8.output.dense.weight,delta,1.7175966880394062
1.0,115,base_model.model.roberta.encoder.layer.8.output.dense.weight,effective,33.22175463303823
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,base,14.074112128999012
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,delta,1.7054425619652078
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,effective,14.078400090499912
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,base,82.21456241058715
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,delta,3.4210840300690304
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,effective,82.26702639036938
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,base,94.15371923486272
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,delta,1.1874615740193801
1.0,115,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,effective,93.86908095113138
1.0,115,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,base,27.16329966608273
1.0,115,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,delta,2.876922587103175
1.0,115,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,effective,27.20449793377912
1.0,115,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,base,22.8722040849843
1.0,115,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,delta,1.490736680578857
1.0,115,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,effective,22.959223941508856
1.0,115,base_model.model.roberta.encoder.layer.9.output.dense.weight,base,31.291706379686776
1.0,115,base_model.model.roberta.encoder.layer.9.output.dense.weight,delta,2.1061330329752117
1.0,115,base_model.model.roberta.encoder.layer.9.output.dense.weight,effective,31.3059449962011
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,base,43.93787210542925
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,delta,1.8997417693928869
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,effective,43.9382505204238
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,base,84.34775663528752
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,delta,4.56111775846988
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,effective,84.35823476232049
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,base,95.82444154352557
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,delta,1.2487264413267087
1.0,115,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,effective,95.99693176309303
1.0,115,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,base,25.41130698429029
1.0,115,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,delta,2.092266362329023
1.0,115,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,effective,25.454118184910364
1.0,115,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,base,23.61416247632014
1.0,115,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,delta,1.5541676371654827
1.0,115,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,effective,23.58387013978343
1.0,115,base_model.model.roberta.encoder.layer.10.output.dense.weight,base,28.482765434223122
1.0,115,base_model.model.roberta.encoder.layer.10.output.dense.weight,delta,1.351787034165089
1.0,115,base_model.model.roberta.encoder.layer.10.output.dense.weight,effective,28.50065880036875
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,base,42.711296516148266
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,delta,1.8836716940881135
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,effective,42.79933595107943
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,base,89.36574388593367
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,delta,5.133339779082686
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,effective,89.44358317304527
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,base,91.12228329898201
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,delta,1.1179902622318125
1.0,115,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,effective,91.27625177742095
1.0,115,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,base,23.711106828708598
1.0,115,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,delta,1.8661791041250606
1.0,115,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,effective,23.76517003280338
1.0,115,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,base,23.921582739751972
1.0,115,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,delta,1.3415823999758487
1.0,115,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,effective,23.943781829904427
1.0,115,base_model.model.roberta.encoder.layer.11.output.dense.weight,base,32.25425665985377
1.0,115,base_model.model.roberta.encoder.layer.11.output.dense.weight,delta,1.302560427642645
1.0,115,base_model.model.roberta.encoder.layer.11.output.dense.weight,effective,32.267968695808634
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,base,19.80133963517949
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,delta,1.3384378595155055
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,effective,19.82818252261152
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,base,59.51423417589006
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,delta,3.111950088322313
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,effective,59.50576982219473
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,base,104.55182735098823
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,delta,1.159572493963479
1.0,115,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,effective,104.19422130102916
1.0,115,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,base,31.68961963951198
1.0,115,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,delta,1.6546299360439884
1.0,115,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,effective,31.74551486873586
1.0,115,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,base,23.306472149343517
1.0,115,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,delta,1.2740797623934041
1.0,115,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,effective,23.325820571535683
1.0,115,base_model.model.roberta.encoder.layer.12.output.dense.weight,base,33.73366981573814
1.0,115,base_model.model.roberta.encoder.layer.12.output.dense.weight,delta,1.154635434363021
1.0,115,base_model.model.roberta.encoder.layer.12.output.dense.weight,effective,33.733571564196225
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,base,19.42719294240054
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,delta,1.514243083857383
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,effective,19.456765214908962
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,base,89.34542298597442
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,delta,2.6718165028257657
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,effective,89.3376419293036
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,base,103.98533663905238
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,delta,1.0408203663813471
1.0,115,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,effective,100.6285665168176
1.0,115,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,base,31.930869183442315
1.0,115,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,delta,1.5646316830986833
1.0,115,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,effective,31.92189941551838
1.0,115,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,base,21.4924861033959
1.0,115,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,delta,1.2303057758178908
1.0,115,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,effective,21.670079858852876
1.0,115,base_model.model.roberta.encoder.layer.13.output.dense.weight,base,38.45666001020537
1.0,115,base_model.model.roberta.encoder.layer.13.output.dense.weight,delta,1.0055703959066742
1.0,115,base_model.model.roberta.encoder.layer.13.output.dense.weight,effective,38.76514963683542
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,base,14.950092836443968
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,delta,1.1892782698963025
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,effective,14.95747090472848
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,base,69.63970689456136
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,delta,2.227725835367958
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,effective,69.76031545484292
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,base,105.91215913275136
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,delta,1.02459700637381
1.0,115,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,effective,104.70816212239376
1.0,115,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,base,34.19242653847588
1.0,115,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,delta,1.2094070639143961
1.0,115,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,effective,34.40631749789514
1.0,115,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,base,20.798387110600416
1.0,115,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,delta,1.539860169828861
1.0,115,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,effective,20.881179080286422
1.0,115,base_model.model.roberta.encoder.layer.14.output.dense.weight,base,20.652845573172012
1.0,115,base_model.model.roberta.encoder.layer.14.output.dense.weight,delta,1.1256592293073284
1.0,115,base_model.model.roberta.encoder.layer.14.output.dense.weight,effective,20.67104170335405
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,base,31.91981094559281
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,delta,1.5415333650432144
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,effective,31.93531769685457
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,base,79.51391215956669
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,delta,2.47588963020838
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,effective,79.52747000895701
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,base,104.47581356199453
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,delta,2.006658156445084
1.0,115,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,effective,104.57675823761977
1.0,115,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,base,15.276684828215696
1.0,115,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,delta,2.424590017935161
1.0,115,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,effective,15.3012771285994
1.0,115,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,base,25.351985666495665
1.0,115,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,delta,1.679985479706416
1.0,115,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,effective,25.490102164536133
1.0,115,base_model.model.roberta.encoder.layer.15.output.dense.weight,base,18.276873411306507
1.0,115,base_model.model.roberta.encoder.layer.15.output.dense.weight,delta,1.262775039712439
1.0,115,base_model.model.roberta.encoder.layer.15.output.dense.weight,effective,18.300020281850088
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,base,78.90741647514638
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,delta,1.9312421136463827
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,effective,78.96378720093684
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,base,87.61963184012855
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,delta,3.7239825280379457
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,effective,87.66530679703502
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,base,97.07574430485145
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,delta,1.5392442691619113
1.0,115,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,effective,97.14993905525552
1.0,115,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,base,14.660626448700963
1.0,115,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,delta,2.3672438002043203
1.0,115,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,effective,14.683649941036713
1.0,115,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,base,31.375570204423624
