epoch,global_step,layer,metric_type,value
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.query.weight,base,49.94102365282341
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.query.weight,delta,1.100178059555609
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.query.weight,effective,50.40228121469827
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.key.weight,base,56.246165221169115
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.key.weight,delta,1.6044817405031782
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.key.weight,effective,56.45081881585746
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.value.weight,base,53.35955946695758
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.value.weight,delta,1.061059317150718
1.0,268,base_model.model.roberta.encoder.layer.2.attention.self.value.weight,effective,16.358660561581527
1.0,268,base_model.model.roberta.encoder.layer.2.attention.output.dense.weight,base,14.211729843144505
1.0,268,base_model.model.roberta.encoder.layer.2.attention.output.dense.weight,delta,1.6556997608959085
1.0,268,base_model.model.roberta.encoder.layer.2.attention.output.dense.weight,effective,14.543202057519293
1.0,268,base_model.model.roberta.encoder.layer.2.intermediate.dense.weight,base,14.171262905121031
1.0,268,base_model.model.roberta.encoder.layer.2.intermediate.dense.weight,delta,1.0461869159229056
1.0,268,base_model.model.roberta.encoder.layer.2.intermediate.dense.weight,effective,12.823757540998416
1.0,268,base_model.model.roberta.encoder.layer.2.output.dense.weight,base,27.617960006342027
1.0,268,base_model.model.roberta.encoder.layer.2.output.dense.weight,delta,1.0729030337955707
1.0,268,base_model.model.roberta.encoder.layer.2.output.dense.weight,effective,27.212897326690463
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.query.weight,base,40.38710324398324
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.query.weight,delta,1.2247530775491504
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.query.weight,effective,40.78305198935917
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.key.weight,base,52.78959322892153
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.key.weight,delta,1.5323846409887725
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.key.weight,effective,53.13039292068674
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,base,85.08426624756609
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,delta,1.0134133379349575
1.0,268,base_model.model.roberta.encoder.layer.3.attention.self.value.weight,effective,13.710466850457891
1.0,268,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,base,21.91678510152632
1.0,268,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,delta,1.331242236654066
1.0,268,base_model.model.roberta.encoder.layer.3.attention.output.dense.weight,effective,21.255971325797603
1.0,268,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,base,20.110905845538312
1.0,268,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,delta,1.0621559053258427
1.0,268,base_model.model.roberta.encoder.layer.3.intermediate.dense.weight,effective,20.269324108379095
1.0,268,base_model.model.roberta.encoder.layer.3.output.dense.weight,base,25.971211357979648
1.0,268,base_model.model.roberta.encoder.layer.3.output.dense.weight,delta,1.119139399702084
1.0,268,base_model.model.roberta.encoder.layer.3.output.dense.weight,effective,25.87745083206148
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,base,16.316341559015992
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,delta,1.0344455122563299
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.query.weight,effective,16.82379639512718
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,base,61.19224054984023
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,delta,1.7214872752923616
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.key.weight,effective,60.870506987542484
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,base,105.4275948284823
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,delta,1.0076947496396365
1.0,268,base_model.model.roberta.encoder.layer.4.attention.self.value.weight,effective,8.943934805315802
1.0,268,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,base,20.803518310365877
1.0,268,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,delta,1.1885716253860132
1.0,268,base_model.model.roberta.encoder.layer.4.attention.output.dense.weight,effective,21.088537866885257
1.0,268,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,base,20.02480060993551
1.0,268,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,delta,1.0567516580890925
1.0,268,base_model.model.roberta.encoder.layer.4.intermediate.dense.weight,effective,20.300741158803977
1.0,268,base_model.model.roberta.encoder.layer.4.output.dense.weight,base,29.728196317360545
1.0,268,base_model.model.roberta.encoder.layer.4.output.dense.weight,delta,1.1575024530267959
1.0,268,base_model.model.roberta.encoder.layer.4.output.dense.weight,effective,29.96317719673729
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,base,11.762495176171988
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,delta,1.0818522438739717
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.query.weight,effective,11.995113906188655
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,base,61.699005373669515
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,delta,3.678278620172667
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.key.weight,effective,62.16432864913288
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,base,99.56625816874656
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,delta,1.0165292729541562
1.0,268,base_model.model.roberta.encoder.layer.5.attention.self.value.weight,effective,17.339278097928002
1.0,268,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,base,26.298959057905314
1.0,268,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,delta,1.4840133270104203
1.0,268,base_model.model.roberta.encoder.layer.5.attention.output.dense.weight,effective,26.55806635560168
1.0,268,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,base,20.785218764453894
1.0,268,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,delta,1.0735545361415606
1.0,268,base_model.model.roberta.encoder.layer.5.intermediate.dense.weight,effective,21.115090044395462
1.0,268,base_model.model.roberta.encoder.layer.5.output.dense.weight,base,35.247083242875256
1.0,268,base_model.model.roberta.encoder.layer.5.output.dense.weight,delta,1.1154402483838035
1.0,268,base_model.model.roberta.encoder.layer.5.output.dense.weight,effective,35.73549825375998
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,base,14.075301678596741
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,delta,1.1776366804363658
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.query.weight,effective,14.211747134372635
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,base,66.43951114473974
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,delta,2.357172861173188
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.key.weight,effective,66.81717175127761
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,base,90.24191649634543
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,delta,1.015319326912261
1.0,268,base_model.model.roberta.encoder.layer.6.attention.self.value.weight,effective,18.111946165181735
1.0,268,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,base,29.94873534068194
1.0,268,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,delta,1.7400562488434665
1.0,268,base_model.model.roberta.encoder.layer.6.attention.output.dense.weight,effective,30.308667242128326
1.0,268,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,base,22.03994696544542
1.0,268,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,delta,1.0358769652320499
1.0,268,base_model.model.roberta.encoder.layer.6.intermediate.dense.weight,effective,21.600913195258634
1.0,268,base_model.model.roberta.encoder.layer.6.output.dense.weight,base,32.14799086383212
1.0,268,base_model.model.roberta.encoder.layer.6.output.dense.weight,delta,1.0159771362836338
1.0,268,base_model.model.roberta.encoder.layer.6.output.dense.weight,effective,21.8349275725291
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,base,14.658838567416794
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,delta,1.0685915444978726
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.query.weight,effective,14.861373878407337
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,base,70.99344042385209
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,delta,1.8713650962692248
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.key.weight,effective,71.03054785823731
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,base,77.89752183447247
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,delta,1.0142095591169962
1.0,268,base_model.model.roberta.encoder.layer.7.attention.self.value.weight,effective,17.600000527396258
1.0,268,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,base,26.25258171912584
1.0,268,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,delta,1.4358135035623665
1.0,268,base_model.model.roberta.encoder.layer.7.attention.output.dense.weight,effective,26.688749924962437
1.0,268,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,base,21.184176643360725
1.0,268,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,delta,1.0582076247866583
1.0,268,base_model.model.roberta.encoder.layer.7.intermediate.dense.weight,effective,21.524979228877022
1.0,268,base_model.model.roberta.encoder.layer.7.output.dense.weight,base,30.771296447145282
1.0,268,base_model.model.roberta.encoder.layer.7.output.dense.weight,delta,1.1052522704980394
1.0,268,base_model.model.roberta.encoder.layer.7.output.dense.weight,effective,31.091103249885997
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,base,19.554995123435056
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,delta,1.0408857984912006
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.query.weight,effective,19.495809583421558
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,base,72.46252770643032
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,delta,2.659612247821728
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.key.weight,effective,72.80668695572872
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,base,68.24090761427492
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,delta,1.0141502598782972
1.0,268,base_model.model.roberta.encoder.layer.8.attention.self.value.weight,effective,16.499043576324038
1.0,268,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,base,25.215026114384766
1.0,268,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,delta,1.8049047691801008
1.0,268,base_model.model.roberta.encoder.layer.8.attention.output.dense.weight,effective,25.407931231049957
1.0,268,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,base,22.94873607984339
1.0,268,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,delta,1.0446771005850217
1.0,268,base_model.model.roberta.encoder.layer.8.intermediate.dense.weight,effective,23.519772451715376
1.0,268,base_model.model.roberta.encoder.layer.8.output.dense.weight,base,33.20090685709213
1.0,268,base_model.model.roberta.encoder.layer.8.output.dense.weight,delta,1.136469131316163
1.0,268,base_model.model.roberta.encoder.layer.8.output.dense.weight,effective,33.64623876542245
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,base,14.074112128999012
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,delta,1.0565919434637385
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.query.weight,effective,14.298274502222014
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,base,82.21456241058715
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,delta,4.613286183580401
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.key.weight,effective,82.62258454948581
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,base,94.15371923486272
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,delta,1.0135703519219885
1.0,268,base_model.model.roberta.encoder.layer.9.attention.self.value.weight,effective,19.5926747368105
1.0,268,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,base,27.16329966608273
1.0,268,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,delta,1.9555988353348193
1.0,268,base_model.model.roberta.encoder.layer.9.attention.output.dense.weight,effective,27.410977055046068
1.0,268,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,base,22.8722040849843
1.0,268,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,delta,1.0268743713379715
1.0,268,base_model.model.roberta.encoder.layer.9.intermediate.dense.weight,effective,21.381960550615677
1.0,268,base_model.model.roberta.encoder.layer.9.output.dense.weight,base,31.291706379686776
1.0,268,base_model.model.roberta.encoder.layer.9.output.dense.weight,delta,1.0428769963263285
1.0,268,base_model.model.roberta.encoder.layer.9.output.dense.weight,effective,31.610971110969352
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,base,43.93787210542925
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,delta,1.0363339592107872
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.query.weight,effective,44.1926401331355
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,base,84.34775663528752
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,delta,3.6396431804994465
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.key.weight,effective,84.55690589142596
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,base,95.82444154352557
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,delta,1.0134563178726577
1.0,268,base_model.model.roberta.encoder.layer.10.attention.self.value.weight,effective,16.215590113265787
1.0,268,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,base,25.41130698429029
1.0,268,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,delta,1.2328180604134773
1.0,268,base_model.model.roberta.encoder.layer.10.attention.output.dense.weight,effective,25.92446677026806
1.0,268,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,base,23.61416247632014
1.0,268,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,delta,1.0296994895588802
1.0,268,base_model.model.roberta.encoder.layer.10.intermediate.dense.weight,effective,21.99618823245578
1.0,268,base_model.model.roberta.encoder.layer.10.output.dense.weight,base,28.482765434223122
1.0,268,base_model.model.roberta.encoder.layer.10.output.dense.weight,delta,1.3869137588345437
1.0,268,base_model.model.roberta.encoder.layer.10.output.dense.weight,effective,28.653193345381702
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,base,42.711296516148266
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,delta,1.0957782604586779
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.query.weight,effective,43.01051928613696
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,base,89.36574388593367
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,delta,1.924998866133209
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.key.weight,effective,90.49747410525408
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,base,91.12228329898201
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,delta,1.0173499839559828
1.0,268,base_model.model.roberta.encoder.layer.11.attention.self.value.weight,effective,24.30315476015987
1.0,268,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,base,23.711106828708598
1.0,268,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,delta,1.5942392071389806
1.0,268,base_model.model.roberta.encoder.layer.11.attention.output.dense.weight,effective,23.983473944438213
1.0,268,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,base,23.921582739751972
1.0,268,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,delta,1.085352548741884
1.0,268,base_model.model.roberta.encoder.layer.11.intermediate.dense.weight,effective,24.057680206244807
1.0,268,base_model.model.roberta.encoder.layer.11.output.dense.weight,base,32.25425665985377
1.0,268,base_model.model.roberta.encoder.layer.11.output.dense.weight,delta,2.343972059968051
1.0,268,base_model.model.roberta.encoder.layer.11.output.dense.weight,effective,32.39666568254713
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,base,19.80133963517949
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,delta,1.056636324896497
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.query.weight,effective,20.073162131153037
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,base,59.51423417589006
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,delta,3.4349125642287586
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.key.weight,effective,59.56232033946901
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,base,104.55182735098823
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,delta,1.1104467096282036
1.0,268,base_model.model.roberta.encoder.layer.12.attention.self.value.weight,effective,38.53061383048326
1.0,268,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,base,31.68961963951198
1.0,268,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,delta,1.226741299211926
1.0,268,base_model.model.roberta.encoder.layer.12.attention.output.dense.weight,effective,32.2889221026835
1.0,268,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,base,23.306472149343517
1.0,268,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,delta,1.098836545937783
1.0,268,base_model.model.roberta.encoder.layer.12.intermediate.dense.weight,effective,23.664633102056367
1.0,268,base_model.model.roberta.encoder.layer.12.output.dense.weight,base,33.73366981573814
1.0,268,base_model.model.roberta.encoder.layer.12.output.dense.weight,delta,1.046718242422011
1.0,268,base_model.model.roberta.encoder.layer.12.output.dense.weight,effective,34.06050179738854
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,base,19.42719294240054
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,delta,1.1325929112068536
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.query.weight,effective,19.31685971446052
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,base,89.34542298597442
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,delta,2.858278654711672
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.key.weight,effective,90.04594215354051
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,base,103.98533663905238
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,delta,1.0410362993032627
1.0,268,base_model.model.roberta.encoder.layer.13.attention.self.value.weight,effective,32.047720482873494
1.0,268,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,base,31.930869183442315
1.0,268,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,delta,1.4841903708133337
1.0,268,base_model.model.roberta.encoder.layer.13.attention.output.dense.weight,effective,32.25481244487997
1.0,268,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,base,21.4924861033959
1.0,268,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,delta,1.0803507543633128
1.0,268,base_model.model.roberta.encoder.layer.13.intermediate.dense.weight,effective,21.690892797033186
1.0,268,base_model.model.roberta.encoder.layer.13.output.dense.weight,base,38.45666001020537
1.0,268,base_model.model.roberta.encoder.layer.13.output.dense.weight,delta,1.139538047957493
1.0,268,base_model.model.roberta.encoder.layer.13.output.dense.weight,effective,38.62960582573203
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,base,14.950092836443968
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,delta,1.0466035542006513
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.query.weight,effective,15.091353373300324
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,base,69.63970689456136
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,delta,1.789678356958252
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.key.weight,effective,70.30797018680512
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,base,105.91215913275136
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,delta,1.0362105075510857
1.0,268,base_model.model.roberta.encoder.layer.14.attention.self.value.weight,effective,36.81335160548733
1.0,268,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,base,34.19242653847588
1.0,268,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,delta,2.634691792928435
1.0,268,base_model.model.roberta.encoder.layer.14.attention.output.dense.weight,effective,34.5117801459709
1.0,268,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,base,20.798387110600416
1.0,268,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,delta,1.1473016971234142
1.0,268,base_model.model.roberta.encoder.layer.14.intermediate.dense.weight,effective,20.976064470508103
1.0,268,base_model.model.roberta.encoder.layer.14.output.dense.weight,base,20.652845573172012
1.0,268,base_model.model.roberta.encoder.layer.14.output.dense.weight,delta,1.2001703934213637
1.0,268,base_model.model.roberta.encoder.layer.14.output.dense.weight,effective,20.777588886016137
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,base,31.91981094559281
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,delta,1.0427566553577112
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.query.weight,effective,31.275681893128482
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,base,79.51391215956669
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,delta,1.1024543601117784
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.key.weight,effective,50.62774869689853
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,base,104.47581356199453
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,delta,1.0297324878228393
1.0,268,base_model.model.roberta.encoder.layer.15.attention.self.value.weight,effective,25.120507836005064
1.0,268,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,base,15.276684828215696
1.0,268,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,delta,1.2239438319472715
1.0,268,base_model.model.roberta.encoder.layer.15.attention.output.dense.weight,effective,15.7469715180774
1.0,268,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,base,25.351985666495665
1.0,268,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,delta,1.2523343887700906
1.0,268,base_model.model.roberta.encoder.layer.15.intermediate.dense.weight,effective,25.705390649774824
1.0,268,base_model.model.roberta.encoder.layer.15.output.dense.weight,base,18.276873411306507
1.0,268,base_model.model.roberta.encoder.layer.15.output.dense.weight,delta,1.0215266626489077
1.0,268,base_model.model.roberta.encoder.layer.15.output.dense.weight,effective,19.651031614716576
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,base,78.90741647514638
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,delta,1.0575355686250354
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.query.weight,effective,34.49994458791524
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,base,87.61963184012855
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,delta,1.255972563464527
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.key.weight,effective,86.57950045861517
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,base,97.07574430485145
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,delta,1.007313189631648
1.0,268,base_model.model.roberta.encoder.layer.16.attention.self.value.weight,effective,8.860192190447085
1.0,268,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,base,14.660626448700963
1.0,268,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,delta,1.1940054007838836
1.0,268,base_model.model.roberta.encoder.layer.16.attention.output.dense.weight,effective,15.190792737301672
1.0,268,base_model.model.roberta.encoder.layer.16.intermediate.dense.weight,base,31.375570204423624
